"DISTRICT","MANDAL","07-08-19","08-08-19","09-08-19","10-08-19","11-08-19","12-08-19","13-08-19","14-08-19","15-08-19","16-08-19"
"PRAKASAM","JANAKAVARAMPANGULU",24.6887031555176,30.5233840942383,29.2380798339844,25.1451181411743,22.1867540359497,18.9088628768921,19.0962484359741,16.6328681945801,14.7098505020142,16.220676612854
"PRAKASAM","KANDUKUR",26.6187469482422,26.8683151245117,29.2803977966309,22.9667112350464,26.0357660293579,21.8207960128784,19.6940299987793,18.6754497528076,17.1275276184082,17.816107749939
"PRAKASAM","KANIGIRI",29.094873046875,28.440154838562,27.1057468414307,24.6246614456177,27.2108602523804,24.1089769363403,21.2040802001953,19.4070877075195,19.4771203994751,19.9050807952881
"PRAKASAM","KARAMCHEDU",23.5331302642822,26.9120389938354,28.2299211502075,21.9081579208374,21.0400148391724,18.2898965835571,18.2459615707397,17.0728860855103,14.8309490203857,15.7288152694702
"PRAKASAM","KOMAROLU",28.5658813476563,26.3538373947144,34.2455211639404,24.372308921814,24.6577011108398,24.5061223983765,21.8602832794189,20.395175743103,19.0326787948608,21.8793085098267
"PRAKASAM","KONAKANAMITLA",27.7750511169434,26.5259313583374,26.4165727615356,23.0647350311279,23.9633239746094,23.0239603042603,21.4627481460571,19.0772283554077,17.8754493713379,20.6110794067383
"PRAKASAM","KONDAPI",24.2127582550049,22.9558519363403,28.4043428421021,24.7324287414551,23.0107612609863,22.856619644165,19.370080947876,17.6352230072021,15.575231552124,17.5802896499634
"PRAKASAM","KORISAPADU",24.6450634002686,27.1373136520386,29.0626453399658,25.3720510482788,22.5652244567871,18.5573312759399,18.8134174346924,16.5710889816284,15.3112764358521,15.6872079849243
"PRAKASAM","KOTHAPATNAM",24.6432746887207,25.2198989868164,28.1846746444702,24.8785451889038,25.4395277023315,20.9447290420532,19.7470081329346,18.3714563369751,16.487208366394,16.959680557251
"PRAKASAM","KURICHEDU",26.6390235900879,29.8512714385986,26.1004703521729,24.6209020614624,22.6677629470825,21.1097986221313,18.6265571594238,17.0844749450684,16.2869155883789,15.8580041885376
"PRAKASAM","LINGASAMUDRAM",29.4217712402344,29.6729049682617,29.5869026184082,22.9170101165771,25.4600601196289,22.4743040084839,20.8859212875366,18.8630722045898,18.4046436309814,18.1859693527222
"PRAKASAM","MADDIPADU",24.6412027359009,23.9982913970947,28.1778167724609,25.3720510482788,22.5652244567871,19.3972240447998,19.0584091186523,17.036629486084,15.827232170105,15.8764526367188
"PRAKASAM","MARKAPUR",29.6618156433105,24.1706874847412,25.6754642486572,23.8642135620117,25.3148328781128,24.4695774078369,21.0616630554199,18.9112146377563,19.1466241836548,20.1592769622803
"PRAKASAM","MARRIPUDI",25.9196096420288,26.0857126235962,26.3676475524902,24.6246614456177,23.0107612609863,22.856619644165,19.370080947876,17.6352230072021,16.9272399902344,18.843444442749
"PRAKASAM","MARTUR",24.2352750778198,30.5233840942383,27.0554586410522,24.4622337341309,21.7623281478882,19.1949983596802,19.0962484359741,16.71471118927,14.179781627655,16.9153781890869
"PRAKASAM","MUNDLAMURU",26.3624599456787,30.4020401000977,25.8624223709106,25.440119934082,23.4802345275879,20.8335628509521,18.5624485015869,16.6941650390625,15.6467473983765,15.6380647659302
"PRAKASAM","NAGULUPPALAPADU",25.1506834030151,27.1601463317871,29.0626453399658,25.3720510482788,23.1321035385132,20.0031097412109,19.0584091186523,17.0487968444824,15.827232170105,16.4923839569092
"PRAKASAM","ONGOLE",24.0868223190308,25.2198989868164,28.1846746444702,24.498900604248,24.3426612854004,20.4981519699097,19.3670082092285,18.3714563369751,16.4330474853516,16.8459875106812
"PRAKASAM","PAMUR",31.4670478820801,29.6729049682617,30.4378383636475,23.5605875015259,27.2108602523804,24.8075408935547,21.7048868179321,20.0550510406494,19.399479675293,21.1187353134155
"PRAKASAM","PARCHUR",23.5331302642822,26.6969730377197,28.2299211502075,21.2657976150513,21.5953428268433,18.8146757125855,18.3507247924805,16.1607307434082,13.6065030097961,16.2003536224365
"PRAKASAM","PEDAARAVEEDU",26.3371982574463,22.9590190887451,25.3934143066406,22.7969690322876,25.3148328781128,22.8467182159424,20.0935272216797,18.6152069091797,19.209181022644,20.1174602508545
"PRAKASAM","PEDACHERLOPALLE",29.094873046875,28.9322959899902,27.3065631866455,24.6246614456177,26.2779493331909,23.9445596694946,21.2322566986084,19.2015558242798,18.7267044067383,19.2100427627563
"PRAKASAM","PODILI",27.7750511169434,26.5259313583374,26.1045593261719,24.5496694564819,23.8197687149048,22.856619644165,20.291837310791,18.7053085327148,17.3089204788208,19.3339994430542
"PRAKASAM","PONNALURU",26.6575012207031,28.2561887741089,28.0486381530762,23.9398681640625,25.9433435440063,22.5129535675049,21.0742149353027,18.1391195297241,16.9446653366089,18.2367433547974
"PRAKASAM","PULLALACHERUVU",23.8971124649048,27.5650457382202,24.146496963501,20.605696105957,23.2044158935547,21.2783460617065,18.936668586731,17.4596580505371,16.6709615707397,19.5071371078491
"PRAKASAM","RACHERLA",29.3961696624756,30.7685920715332,31.6900291442871,25.5357301712036,25.0889041900635,23.9476976394653,20.9108551025391,19.8957544326782,19.0326787948608,21.2345346450806
"PRAKASAM","SANTHAMAGULURU",24.5382144927979,31.4341678619385,24.1010719299316,23.3092958450317,21.7187828063965,21.1913188934326,19.0068832397461,16.3905080795288,13.9796270370483,17.0227403640747
