"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","26-07-19","27-07-19","28-07-19","29-07-19","30-07-19","31-07-19","01-08-19","02-08-19","03-08-19"
10949,638020,"KRISHNA","GUDURKRISHNA","Rayavaram6",81.054985,16.200679,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10950,637011,"KRISHNA","MACHILIPATNAM","MachavaramRural",81.148593,16.212068,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10951,730005,"GUNTUR","KOLLUR","Pedalanka1",80.813511,16.192268,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10952,637019,"KRISHNA","MACHILIPATNAM","SultannagaramGollapalem",81.101238,16.19189,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10953,695164,"KRISHNA","MACHILIPATNAM","ChilakalapudiRural1",81.174025,16.201383,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10954,638015,"KRISHNA","GUDURKRISHNA","Ramarajupalem",81.081047,16.201824,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10955,631003,"KRISHNA","GHANTASALA","Kodali",80.899339,16.188637,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10956,730006,"GUNTUR","KOLLUR","Kollur1",80.793447,16.17917,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10957,731005,"GUNTUR","VEMURU","Varahapuram",80.73846,16.199155,17.3829357147217,16.2029989242554,21.4661092758179,18.7623825073242,14.1462621688843,15.0224527359009,17.8955801010132,18.0634099960327,24.2820665359497
10958,612016,"KRISHNA","GHANTASALA","Kothapalle26",80.920513,16.196501,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
